,No_Die,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,Datetime
459,NOLSM541211541,1,Oxidation,dry,891.96646208,O2,22.16,0.21600000000000003,25,712.87,21,28,17-02-2019
460,NOLSM542212542,1,Oxidation,dry,891.03969968,O2,22.17,0.21899999999999997,25,716.0260000000001,21,29,17-02-2019
461,NOLSM543213543,1,Oxidation,dry,873.68672037,O2,22.17,0.21899999999999997,27,715.1569999999999,21,30,17-02-2019
462,NOLSM544214544,1,Oxidation,dry,874.92177732,O2,22.16,0.217,28,713.6080000000001,21,31,17-02-2019
463,NOLSM545215545,1,Oxidation,dry,889.11918985,O2,22.16,0.21600000000000003,29,712.692,21,32,17-02-2019
464,NOLSM546216546,1,Oxidation,dry,888.51951125,O2,32.8,0.218,32,714.415,21,33,17-02-2019
465,NOLSM547217547,1,Oxidation,dry,887.62152975,O2,31.86,0.21899999999999997,32,715.404,21,34,17-02-2019
466,NOLSM548218548,1,Oxidation,dry,883.76409184,O2,39.51,0.217,32,713.132,21,35,17-02-2019
467,NOLSM549219549,1,Oxidation,dry,885.35882878,O2,32.88,0.218,32,714.295,21,36,17-02-2019
468,NOLSM5502110550,1,Oxidation,dry,877.62332232,O2,38.11,0.213,31,710.1139999999999,21,37,17-02-2019
469,NOLSM5512111551,1,Oxidation,dry,878.00535922,O2,39.93,0.214,32,710.617,21,38,17-02-2019
470,NOLSM5522112552,1,Oxidation,dry,879.9246521,O2,35.63,0.215,31,711.632,21,39,17-02-2019
471,NOLSM5532113553,1,Oxidation,dry,886.46928043,O2,28.6,0.213,34,710.084,21,40,17-02-2019
472,NOLSM5542114554,1,Oxidation,dry,877.08598582,O2,34.58,0.213,33,710.0930000000001,21,41,17-02-2019
473,NOLSM5552115555,1,Oxidation,dry,888.79303013,O2,34.95,0.213,32,709.915,21,42,17-02-2019
474,NOLSM5562116556,1,Oxidation,dry,886.14212287,O2,32.59,0.214,32,710.547,21,43,17-02-2019
475,NOLSM5572117557,1,Oxidation,dry,888.26321669,O2,38.02,0.214,32,711.029,21,44,17-02-2019
476,NOLSM5582118558,1,Oxidation,dry,872.29932744,O2,22.09,0.212,32,709.076,21,45,17-02-2019
477,NOLSM5592119559,1,Oxidation,dry,873.80215447,O2,22.09,0.214,31,710.1460000000001,21,46,17-02-2019
478,NOLSM5602120560,1,Oxidation,dry,889.63375217,O2,22.1,0.213,32,709.957,21,47,17-02-2019
479,NOLSM5612121561,1,Oxidation,dry,889.21002042,O2,22.11,0.213,30,709.783,21,48,17-02-2019
480,NOLSM5622122562,1,Oxidation,dry,873.71820383,O2,22.08,0.213,28,709.9730000000001,21,49,17-02-2019
481,NOLSM5632123563,1,Oxidation,dry,881.40503864,O2,22.09,0.213,31,709.9839999999999,21,50,17-02-2019
482,NOLSM5642124564,1,Oxidation,dry,873.89320562,O2,22.09,0.213,30,709.9830000000001,21,51,17-02-2019
483,NOLSM5652125565,1,Oxidation,dry,874.4143154,O2,22.09,0.214,27,710.137,21,52,17-02-2019
484,NOLSM5662126566,1,Oxidation,dry,888.07881883,O2,22.09,0.214,27,710.837,21,53,17-02-2019
485,NOLSM5672127567,1,Oxidation,dry,882.68990396,O2,22.1,0.214,27,710.727,21,54,17-02-2019
486,NOLSM111,1,Oxidation,wet,1138.9791588,H2O,32.8,0.2,62,699.443,1,1,17-02-2019
487,NOLSM212,1,Oxidation,wet,1218.1845511,H2O,31.86,0.19399999999999998,137,696.7919999999999,1,2,17-02-2019
488,NOLSM313,1,Oxidation,dry,1062.467808,O2,39.51,0.217,128,705.471,1,3,17-02-2019
489,NOLSM414,1,Oxidation,dry,1114.7047728,O2,32.88,0.201,90,710.7719999999999,1,4,17-02-2019
490,NOLSM515,1,Oxidation,wet,989.41194619,H2O,38.11,0.204,98,716.975,1,5,17-02-2019
491,NOLSM616,1,Oxidation,wet,979.10970259,H2O,39.93,0.204,132,698.725,1,6,17-02-2019
492,NOLSM717,1,Oxidation,dry,1136.1149535999998,O2,35.63,0.2,74,709.703,1,7,17-02-2019
493,NOLSM818,1,Oxidation,wet,1096.2418486,H2O,28.6,0.19899999999999998,291,696.438,1,8,17-02-2019
494,NOLSM919,2,Oxidation,dry,1042.2439924,O2,34.58,0.203,61,712.977,1,9,17-02-2019
495,NOLSM10110,2,Oxidation,wet,1104.8362847,H2O,34.95,0.204,117,725.873,1,10,17-02-2019
496,NOLSM11111,2,Oxidation,dry,1077.751749,O2,32.59,0.18899999999999997,87,689.049,1,11,17-02-2019
497,NOLSM12112,2,Oxidation,wet,1113.7120290999999,H2O,38.02,0.218,80,708.738,1,12,17-02-2019
498,NOLSM13113,2,Oxidation,dry,1193.9659897,O2,33.81,0.20199999999999999,149,716.118,1,13,17-02-2019
499,NOLSM14114,2,Oxidation,dry,1098.1779675,O2,29.05,0.21600000000000003,149,703.595,1,14,17-02-2019
500,NOLSM15115,2,Oxidation,dry,1013.7034861,O2,49.91,0.209,101,721.105,1,15,17-02-2019
501,NOLSM16116,2,Oxidation,dry,1102.4255833,O2,32.47,0.203,112,703.686,1,16,17-02-2019
502,NOLSM17117,2,Oxidation,dry,1100.6468747000001,O2,32.82,0.205,101,702.403,1,17,17-02-2019
503,NOLSM18118,3,Oxidation,wet,996.16264084,H2O,36.66,0.19399999999999998,148,707.175,1,18,17-02-2019
504,NOLSM19119,3,Oxidation,wet,1017.2931115,H2O,35.44,0.203,157,719.64,1,19,17-02-2019
505,NOLSM20120,3,Oxidation,dry,1037.4383761,O2,36.74,0.205,147,709.8380000000001,1,20,17-02-2019
506,NOLSM21121,3,Oxidation,dry,1000.0636738,O2,25.53,0.203,56,715.592,1,21,17-02-2019
507,NOLSM22122,3,Oxidation,dry,1080.0859934,O2,42.37,0.212,84,698.922,1,22,17-02-2019
508,NOLSM23123,3,Oxidation,dry,1068.5066433,O2,31.47,0.212,117,708.278,1,23,17-02-2019
509,NOLSM24124,3,Oxidation,dry,1067.2373343,O2,37.17,0.205,137,704.1010000000001,1,24,17-02-2019
510,NOLSM25125,3,Oxidation,wet,1035.3569135,H2O,35.36,0.21,125,715.2919999999999,1,25,17-02-2019
511,NOLSM26126,3,Oxidation,dry,1104.1297388,O2,39.02,0.20600000000000002,204,696.9730000000001,1,26,17-02-2019
512,NOLSM27127,1,Oxidation,wet,956.15690801,H2O,33.41,0.218,144,713.383,1,27,17-02-2019
513,NOLSM541211,3,Oxidation,dry,872.38198465,O2,22.16,0.21600000000000003,223,712.87,21,1,17-02-2019
514,NOLSM542212,3,Oxidation,dry,871.89002411,O2,22.17,0.21899999999999997,226,716.0260000000001,21,2,17-02-2019
515,NOLSM543213,3,Oxidation,dry,871.78597335,O2,22.17,0.21899999999999997,226,715.1569999999999,21,3,17-02-2019
516,NOLSM544214,3,Oxidation,dry,871.95621598,O2,22.16,0.217,224,713.6080000000001,21,4,17-02-2019
517,NOLSM545215,3,Oxidation,dry,872.12697923,O2,22.16,0.21600000000000003,223,712.692,21,5,17-02-2019
518,NOLSM546216,3,Oxidation,dry,872.0913097000001,O2,22.17,0.218,225,714.415,21,6,17-02-2019
519,NOLSM547217,3,Oxidation,dry,872.08619004,O2,22.17,0.21899999999999997,226,715.404,21,7,17-02-2019
520,NOLSM548218,3,Oxidation,dry,871.52592468,O2,22.2,0.217,224,713.132,21,8,17-02-2019
521,NOLSM549219,1,Oxidation,dry,872.20342108,O2,22.18,0.218,225,714.295,21,9,17-02-2019
522,NOLSM5502110,1,Oxidation,dry,871.99665381,O2,22.15,0.213,220,710.1139999999999,21,10,17-02-2019
523,NOLSM5512111,1,Oxidation,dry,871.99766446,O2,22.15,0.214,221,710.617,21,11,17-02-2019
524,NOLSM5522112,1,Oxidation,dry,871.75161447,O2,22.13,0.215,222,711.632,21,12,17-02-2019
525,NOLSM5532113,1,Oxidation,dry,871.66782314,O2,22.1,0.213,220,710.084,21,13,17-02-2019
526,NOLSM5542114,1,Oxidation,dry,871.45147571,O2,22.1,0.213,220,710.0930000000001,21,14,17-02-2019
527,NOLSM5552115,1,Oxidation,dry,871.60297665,O2,22.1,0.213,220,709.915,21,15,17-02-2019
528,NOLSM5562116,1,Oxidation,dry,871.05709,O2,22.11,0.214,221,710.547,21,16,17-02-2019
529,NOLSM5572117,2,Oxidation,dry,871.82847636,O2,22.09,0.214,221,711.029,21,17,17-02-2019
530,NOLSM5582118,2,Oxidation,dry,871.71353217,O2,22.09,0.212,219,709.076,21,18,17-02-2019
531,NOLSM5592119,2,Oxidation,dry,871.68393992,O2,22.09,0.214,221,710.1460000000001,21,19,17-02-2019
532,NOLSM5602120,2,Oxidation,dry,871.31029625,O2,22.1,0.213,220,709.957,21,20,17-02-2019
533,NOLSM5612121,2,Oxidation,dry,871.58614566,O2,22.11,0.213,220,709.783,21,21,17-02-2019
534,NOLSM5622122,2,Oxidation,dry,871.63698501,O2,22.08,0.213,220,709.9730000000001,21,22,17-02-2019
535,NOLSM5632123,2,Oxidation,dry,871.50990903,O2,22.09,0.213,220,709.9839999999999,21,23,17-02-2019
536,NOLSM5642124,2,Oxidation,dry,871.23711727,O2,22.09,0.213,220,709.9830000000001,21,24,17-02-2019
537,NOLSM5652125,3,Oxidation,dry,871.5810826,O2,22.09,0.214,221,710.137,21,25,17-02-2019
538,NOLSM5662126,3,Oxidation,dry,871.59275647,O2,22.09,0.214,221,710.837,21,26,17-02-2019
539,NOLSM5672127,3,Oxidation,dry,871.46516,O2,22.1,0.214,221,710.727,21,27,17-02-2019
540,NOLSM282128,1,Oxidation,dry,1060.6305677,O2,32.41,0.209,114,707.44,2,28,18-02-2019
541,NOLSM292229,1,Oxidation,wet,1245.6704386,H2O,37.48,0.204,106,707.18,2,29,18-02-2019
542,NOLSM302330,1,Oxidation,wet,1104.1277579000002,H2O,32.84,0.20600000000000002,165,714.2389999999999,2,30,18-02-2019
543,NOLSM312431,1,Oxidation,dry,1144.2935832,O2,32.35,0.201,174,704.313,2,31,18-02-2019
544,NOLSM322532,1,Oxidation,wet,1027.3162004,H2O,37.89,0.204,75,699.5310000000001,2,32,18-02-2019
545,NOLSM332633,1,Oxidation,wet,1120.3069243,H2O,31.7,0.21,167,702.707,2,33,18-02-2019
546,NOLSM342734,1,Oxidation,wet,1169.6047730999999,H2O,30.63,0.20199999999999999,151,706.2769999999999,2,34,18-02-2019
547,NOLSM352835,1,Oxidation,dry,1050.4887448,O2,35.88,0.221,113,713.085,2,35,18-02-2019
548,NOLSM362936,1,Oxidation,dry,1133.9700155,O2,42.9,0.19899999999999998,64,703.97,2,36,18-02-2019
549,NOLSM3721037,1,Oxidation,dry,1020.1862392999999,O2,27.08,0.2,113,711.4010000000001,2,37,18-02-2019
550,NOLSM3821138,1,Oxidation,wet,1097.1771471,H2O,39.28,0.193,147,723.3580000000001,2,38,18-02-2019
551,NOLSM3921239,1,Oxidation,wet,927.13313878,H2O,29.1,0.215,128,713.195,2,39,18-02-2019
552,NOLSM4021340,1,Oxidation,dry,1179.2681622000002,O2,27.49,0.201,68,708.2230000000001,2,40,18-02-2019
553,NOLSM4121441,1,Oxidation,wet,1036.6791054999999,H2O,34.11,0.205,129,709.4680000000001,2,41,18-02-2019
554,NOLSM4221542,1,Oxidation,wet,1189.0095532999999,H2O,37.93,0.212,179,702.8760000000001,2,42,18-02-2019
555,NOLSM4321643,1,Oxidation,dry,1031.1813547,O2,33.82,0.213,55,705.424,2,43,18-02-2019
556,NOLSM4421744,1,Oxidation,wet,1172.6153412,H2O,33.08,0.205,121,694.9730000000001,2,44,18-02-2019
557,NOLSM4521845,1,Oxidation,wet,993.7592724,H2O,35.14,0.21,125,699.61,2,45,18-02-2019
558,NOLSM4621946,1,Oxidation,wet,1145.2712701,H2O,25.2,0.195,186,709.326,2,46,18-02-2019
559,NOLSM4722047,1,Oxidation,wet,1189.0272929999999,H2O,32.31,0.225,178,703.43,2,47,18-02-2019
560,NOLSM4822148,1,Oxidation,dry,1232.8401295999997,O2,31.05,0.20199999999999999,135,693.8839999999999,2,48,18-02-2019
561,NOLSM4922249,1,Oxidation,dry,1203.8370625999999,O2,44.4,0.21,91,712.072,2,49,18-02-2019
562,NOLSM5022350,1,Oxidation,wet,1094.5392089000002,H2O,32.52,0.193,90,707.578,2,50,18-02-2019
563,NOLSM5122451,1,Oxidation,dry,1156.2177675,O2,37.34,0.205,86,706.773,2,51,18-02-2019
564,NOLSM5222552,1,Oxidation,dry,1075.3906826,O2,35.21,0.21,56,714.762,2,52,18-02-2019
565,NOLSM5322653,1,Oxidation,wet,1054.9808468,H2O,39.84,0.22,126,697.495,2,53,18-02-2019
566,NOLSM5422754,1,Oxidation,dry,1173.3376001,O2,38.4,0.212,107,716.6210000000001,2,54,18-02-2019
567,NOLSM568221568,2,Oxidation,dry,882.63317991,O2,22.11,0.21600000000000003,24,713.0319999999999,22,28,18-02-2019
568,NOLSM569222569,2,Oxidation,dry,881.93451371,O2,22.13,0.215,23,711.612,22,29,18-02-2019
569,NOLSM570223570,2,Oxidation,dry,889.72607544,O2,22.11,0.21600000000000003,23,712.3919999999999,22,30,18-02-2019
570,NOLSM571224571,2,Oxidation,dry,884.72850669,O2,22.11,0.2,23,712.9630000000001,22,31,18-02-2019
571,NOLSM572225572,2,Oxidation,dry,885.27385508,O2,22.12,0.19399999999999998,24,713.24,22,32,18-02-2019
572,NOLSM573226573,2,Oxidation,dry,886.84888383,O2,22.14,0.217,25,713.658,22,33,18-02-2019
573,NOLSM574227574,2,Oxidation,dry,881.21087926,O2,22.14,0.201,25,714.028,22,34,18-02-2019
574,NOLSM575228575,2,Oxidation,dry,890.5969949999999,O2,22.13,0.204,32,713.6089999999999,22,35,18-02-2019
575,NOLSM576229576,2,Oxidation,dry,887.94399961,O2,22.14,0.204,32,714.418,22,36,18-02-2019
576,NOLSM5772210577,2,Oxidation,dry,876.97145305,O2,22.15,0.2,32,712.826,22,37,18-02-2019
577,NOLSM5782211578,2,Oxidation,dry,874.11091831,O2,22.15,0.19899999999999998,32,713.2339999999999,22,38,18-02-2019
578,NOLSM5792212579,2,Oxidation,dry,877.00351564,O2,22.17,0.203,31,715.187,22,39,18-02-2019
579,NOLSM5802213580,2,Oxidation,dry,887.6633485,O2,22.16,0.204,32,714.097,22,40,18-02-2019
580,NOLSM5812214581,2,Oxidation,dry,873.49981759,O2,22.15,0.18899999999999997,31,713.596,22,41,18-02-2019
581,NOLSM5822215582,2,Oxidation,dry,887.2890067,O2,22.14,0.218,34,713.273,22,42,18-02-2019
582,NOLSM5832216583,2,Oxidation,dry,890.15586801,O2,22.23,0.20199999999999999,33,710.686,22,43,18-02-2019
583,NOLSM5842217584,2,Oxidation,dry,882.02682962,O2,22.24,0.21600000000000003,32,711.073,22,44,18-02-2019
584,NOLSM5852218585,2,Oxidation,dry,872.84433929,O2,22.25,0.209,32,710.814,22,45,18-02-2019
585,NOLSM5862219586,2,Oxidation,dry,875.97703947,O2,32.8,0.203,32,711.779,22,46,18-02-2019
586,NOLSM5872220587,2,Oxidation,dry,883.77987268,O2,31.86,0.205,32,712.757,22,47,18-02-2019
587,NOLSM5882221588,2,Oxidation,dry,882.69566601,O2,39.51,0.19399999999999998,31,713.04,22,48,18-02-2019
588,NOLSM5892222589,2,Oxidation,dry,874.77204176,O2,32.88,0.203,32,695.7639999999999,22,49,18-02-2019
589,NOLSM5902223590,2,Oxidation,dry,888.08954019,O2,38.11,0.205,30,713.575,22,50,18-02-2019
590,NOLSM5912224591,2,Oxidation,dry,879.96856675,O2,39.93,0.203,28,712.199,22,51,18-02-2019
591,NOLSM5922225592,2,Oxidation,dry,888.22347726,O2,35.63,0.212,31,713.554,22,52,18-02-2019
592,NOLSM5932226593,2,Oxidation,dry,883.42596111,O2,28.6,0.212,30,713.758,22,53,18-02-2019
593,NOLSM5942227594,2,Oxidation,dry,890.01471851,O2,34.58,0.205,27,712.7589999999999,22,54,18-02-2019
594,NOLSM2821,1,Oxidation,dry,1058.8279727,O2,32.41,0.209,114,707.44,2,1,18-02-2019
595,NOLSM2922,1,Oxidation,wet,1240.2895471,H2O,37.48,0.204,106,707.18,2,2,18-02-2019
596,NOLSM3023,1,Oxidation,wet,1097.0083322,H2O,32.84,0.20600000000000002,165,714.2389999999999,2,3,18-02-2019
597,NOLSM3124,1,Oxidation,dry,1133.0169904000002,O2,32.35,0.201,174,704.313,2,4,18-02-2019
598,NOLSM3225,1,Oxidation,wet,1023.1211622999999,H2O,37.89,0.204,75,699.5310000000001,2,5,18-02-2019
599,NOLSM3326,1,Oxidation,wet,1101.3963879,H2O,31.7,0.21,167,702.707,2,6,18-02-2019
600,NOLSM3427,2,Oxidation,wet,1159.8601675999998,H2O,30.63,0.20199999999999999,151,706.2769999999999,2,7,18-02-2019
601,NOLSM3528,2,Oxidation,dry,1041.0096056,O2,35.88,0.221,113,713.085,2,8,18-02-2019
602,NOLSM3629,2,Oxidation,dry,1131.7743177999998,O2,42.9,0.19899999999999998,64,703.97,2,9,18-02-2019
603,NOLSM37210,2,Oxidation,dry,1011.5804519999999,O2,27.08,0.2,113,711.4010000000001,2,10,18-02-2019
604,NOLSM38211,2,Oxidation,wet,1096.8907283,H2O,39.28,0.193,147,723.3580000000001,2,11,18-02-2019
605,NOLSM39212,2,Oxidation,wet,910.96412051,H2O,29.1,0.215,128,713.195,2,12,18-02-2019
606,NOLSM40213,2,Oxidation,dry,1167.0115997,O2,27.49,0.201,68,708.2230000000001,2,13,18-02-2019
607,NOLSM41214,2,Oxidation,wet,1031.0640614,H2O,34.11,0.205,129,709.4680000000001,2,14,18-02-2019
608,NOLSM42215,2,Oxidation,wet,1180.3394847000002,H2O,37.93,0.212,179,702.8760000000001,2,15,18-02-2019
609,NOLSM43216,3,Oxidation,dry,1030.7636619999998,O2,33.82,0.213,55,705.424,2,16,18-02-2019
610,NOLSM44217,3,Oxidation,wet,1154.1069836,H2O,33.08,0.205,121,694.9730000000001,2,17,18-02-2019
611,NOLSM45218,3,Oxidation,wet,984.80973869,H2O,35.14,0.21,125,699.61,2,18,18-02-2019
612,NOLSM46219,3,Oxidation,wet,1141.7084381,H2O,25.2,0.195,186,709.326,2,19,18-02-2019
613,NOLSM47220,3,Oxidation,wet,1183.7236397,H2O,32.31,0.225,178,703.43,2,20,18-02-2019
614,NOLSM48221,3,Oxidation,dry,1226.0236301,O2,31.05,0.20199999999999999,135,693.8839999999999,2,21,18-02-2019
615,NOLSM49222,3,Oxidation,dry,1189.4704098,O2,44.4,0.21,91,712.072,2,22,18-02-2019
616,NOLSM50223,3,Oxidation,wet,1080.2135215,H2O,32.52,0.193,90,707.578,2,23,18-02-2019
617,NOLSM51224,3,Oxidation,dry,1139.6899982999998,O2,37.34,0.205,86,706.773,2,24,18-02-2019
618,NOLSM52225,1,Oxidation,dry,1070.5742384,O2,35.21,0.21,56,714.762,2,25,18-02-2019
619,NOLSM53226,1,Oxidation,wet,1035.6123981,H2O,39.84,0.22,126,697.495,2,26,18-02-2019
620,NOLSM54227,1,Oxidation,dry,1162.9936157,O2,38.4,0.212,107,716.6210000000001,2,27,18-02-2019
621,NOLSM568221,3,Oxidation,dry,871.39167398,O2,22.11,0.21600000000000003,223,713.0319999999999,22,1,18-02-2019
622,NOLSM569222,3,Oxidation,dry,871.48375404,O2,22.13,0.215,222,711.612,22,2,18-02-2019
623,NOLSM570223,3,Oxidation,dry,872.00620318,O2,22.11,0.21600000000000003,223,712.3919999999999,22,3,18-02-2019
624,NOLSM571224,3,Oxidation,dry,871.26149151,O2,22.11,0.21600000000000003,223,712.9630000000001,22,4,18-02-2019
625,NOLSM572225,3,Oxidation,dry,871.57165431,O2,22.12,0.217,224,713.24,22,5,18-02-2019
626,NOLSM573226,3,Oxidation,dry,871.79989255,O2,22.14,0.217,224,713.658,22,6,18-02-2019
627,NOLSM574227,1,Oxidation,dry,872.06419215,O2,22.14,0.217,224,714.028,22,7,18-02-2019
628,NOLSM575228,1,Oxidation,dry,871.74507119,O2,22.13,0.217,224,713.6089999999999,22,8,18-02-2019
629,NOLSM576229,1,Oxidation,dry,871.9001335,O2,22.14,0.218,225,714.418,22,9,18-02-2019
630,NOLSM5772210,1,Oxidation,dry,871.6110117000001,O2,22.15,0.21600000000000003,223,712.826,22,10,18-02-2019
631,NOLSM5782211,1,Oxidation,dry,871.55963136,O2,22.15,0.217,224,713.2339999999999,22,11,18-02-2019
632,NOLSM5792212,1,Oxidation,dry,871.70659778,O2,22.17,0.21899999999999997,226,715.187,22,12,18-02-2019
633,NOLSM5802213,1,Oxidation,dry,872.18947307,O2,22.16,0.218,225,714.097,22,13,18-02-2019
634,NOLSM5812214,1,Oxidation,dry,871.69534277,O2,22.15,0.217,224,713.596,22,14,18-02-2019
635,NOLSM5822215,1,Oxidation,dry,871.81112222,O2,22.14,0.217,224,713.273,22,15,18-02-2019
636,NOLSM5832216,2,Oxidation,dry,872.90912802,O2,22.23,0.214,221,710.686,22,16,18-02-2019
637,NOLSM5842217,2,Oxidation,dry,872.41824071,O2,22.24,0.214,221,711.073,22,17,18-02-2019
638,NOLSM5852218,2,Oxidation,dry,872.59008133,O2,22.25,0.214,221,710.814,22,18,18-02-2019
639,NOLSM5862219,2,Oxidation,dry,872.53078673,O2,22.24,0.215,222,711.779,22,19,18-02-2019
640,NOLSM5872220,2,Oxidation,dry,872.28866887,O2,22.23,0.21600000000000003,223,712.757,22,20,18-02-2019
641,NOLSM5882221,2,Oxidation,dry,872.13219488,O2,22.22,0.21600000000000003,223,713.04,22,21,18-02-2019
642,NOLSM5892222,2,Oxidation,dry,872.22233979,O2,22.21,0.215,222,712.11,22,22,18-02-2019
643,NOLSM5902223,2,Oxidation,dry,872.61918853,O2,22.21,0.217,224,713.575,22,23,18-02-2019
644,NOLSM5912224,3,Oxidation,dry,872.08859806,O2,22.18,0.21600000000000003,223,712.199,22,24,18-02-2019
645,NOLSM5922225,3,Oxidation,dry,872.09111269,O2,22.15,0.217,224,713.554,22,25,18-02-2019
646,NOLSM5932226,3,Oxidation,dry,871.90665253,O2,22.14,0.217,224,713.758,22,26,18-02-2019
647,NOLSM5942227,3,Oxidation,dry,872.10207014,O2,22.15,0.21600000000000003,223,712.7589999999999,22,27,18-02-2019
648,NOLSM553155,1,Oxidation,dry,1150.617792,O2,38.47,0.203,96,715.0889999999999,3,28,19-02-2019
649,NOLSM563256,1,Oxidation,dry,942.2302255000001,O2,40.44,0.19899999999999998,86,710.55,3,29,19-02-2019
650,NOLSM573357,1,Oxidation,wet,1216.3491224000002,H2O,31.58,0.188,64,709.429,3,30,19-02-2019
651,NOLSM583458,1,Oxidation,dry,1133.1522004,O2,26.32,0.21100000000000002,118,712.6110000000001,3,31,19-02-2019
652,NOLSM593559,1,Oxidation,wet,1099.1104369000002,H2O,48.42,0.213,205,711.35,3,32,19-02-2019
653,NOLSM603660,1,Oxidation,dry,1142.4829340999997,O2,29.89,0.20800000000000002,105,715.4780000000001,3,33,19-02-2019
654,NOLSM613761,1,Oxidation,dry,1062.7913027999998,O2,36.82,0.201,160,709.683,3,34,19-02-2019
655,NOLSM623862,1,Oxidation,wet,1044.8215417000001,H2O,31.54,0.205,116,706.795,3,35,19-02-2019
656,NOLSM633963,1,Oxidation,wet,1005.8474207999999,H2O,39.23,0.196,104,702.837,3,36,19-02-2019
657,NOLSM6431064,1,Oxidation,dry,1101.2199339000001,O2,38.6,0.213,241,714.84,3,37,19-02-2019
658,NOLSM6531165,1,Oxidation,dry,1134.4895098,O2,38.76,0.207,209,700.438,3,38,19-02-2019
659,NOLSM6631266,1,Oxidation,dry,1170.5812854,O2,35.52,0.21899999999999997,125,708.8389999999999,3,39,19-02-2019
660,NOLSM6731367,1,Oxidation,dry,983.17790312,O2,35.31,0.217,81,709.8330000000001,3,40,19-02-2019
661,NOLSM6831468,1,Oxidation,dry,974.27328232,O2,28.59,0.21,0,699.547,3,41,19-02-2019
662,NOLSM6931569,1,Oxidation,dry,1132.7672574,O2,30.87,0.20199999999999999,156,716.948,3,42,19-02-2019
663,NOLSM7031670,1,Oxidation,dry,1136.6806348,O2,35.73,0.21100000000000002,170,703.5160000000001,3,43,19-02-2019
664,NOLSM7131771,1,Oxidation,dry,1097.8193512,O2,31.09,0.21600000000000003,29,713.4060000000001,3,44,19-02-2019
665,NOLSM7231872,1,Oxidation,wet,1115.3552625,H2O,37.47,0.205,68,693.691,3,45,19-02-2019
666,NOLSM7331973,1,Oxidation,wet,1163.9503240999998,H2O,31.33,0.18899999999999997,81,718.1160000000001,3,46,19-02-2019
667,NOLSM7432074,1,Oxidation,dry,1000.6728222000002,O2,34.8,0.205,109,708.625,3,47,19-02-2019
668,NOLSM7532175,1,Oxidation,dry,1100.8867347,O2,41.2,0.20600000000000002,82,703.1010000000001,3,48,19-02-2019
669,NOLSM7632276,1,Oxidation,wet,993.40190052,H2O,39.65,0.22399999999999998,136,700.313,3,49,19-02-2019
670,NOLSM7732377,1,Oxidation,dry,1152.5786492999998,O2,37.49,0.203,166,713.8580000000001,3,50,19-02-2019
671,NOLSM7832478,1,Oxidation,wet,1019.0308127000001,H2O,34.94,0.207,210,719.16,3,51,19-02-2019
672,NOLSM7932579,1,Oxidation,dry,1073.8489676,O2,30.02,0.198,114,715.85,3,52,19-02-2019
673,NOLSM8032680,1,Oxidation,wet,1084.9184293,H2O,30.27,0.19399999999999998,77,715.825,3,53,19-02-2019
674,NOLSM8132781,1,Oxidation,dry,1015.9399097,O2,44.38,0.215,218,710.922,3,54,19-02-2019
675,NOLSM595231595,2,Oxidation,dry,891.39353132,O2,34.95,0.21600000000000003,27,713.0939999999999,23,28,19-02-2019
676,NOLSM596232596,2,Oxidation,dry,877.50477719,O2,22.17,0.218,27,714.308,23,29,19-02-2019
677,NOLSM597233597,2,Oxidation,dry,891.36445154,O2,22.19,0.218,24,714.8430000000001,23,30,19-02-2019
678,NOLSM598234598,2,Oxidation,dry,888.24972011,O2,22.21,0.218,23,714.77,23,31,19-02-2019
679,NOLSM599235599,2,Oxidation,dry,875.06064844,O2,22.21,0.21899999999999997,23,715.2439999999999,23,32,19-02-2019
680,NOLSM600236600,2,Oxidation,dry,889.8309624,O2,22.21,0.21899999999999997,23,715.316,23,33,19-02-2019
681,NOLSM601237601,2,Oxidation,dry,887.94955592,O2,22.2,0.218,24,714.5189999999999,23,34,19-02-2019
682,NOLSM602238602,2,Oxidation,dry,888.50441379,O2,22.2,0.217,25,713.2310000000001,23,35,19-02-2019
683,NOLSM603239603,2,Oxidation,dry,874.31776489,O2,22.26,0.21100000000000002,25,708.0989999999999,23,36,19-02-2019
684,NOLSM6042310604,2,Oxidation,dry,876.60809259,O2,22.24,0.209,25,705.959,23,37,19-02-2019
685,NOLSM6052311605,2,Oxidation,dry,883.25299809,O2,22.23,0.21,25,706.485,23,38,19-02-2019
686,NOLSM6062312606,2,Oxidation,dry,891.6480485,O2,22.24,0.209,25,705.9830000000001,23,39,19-02-2019
687,NOLSM6072313607,2,Oxidation,dry,886.60946963,O2,22.24,0.20800000000000002,25,704.7460000000001,23,40,19-02-2019
688,NOLSM6082314608,2,Oxidation,dry,873.50241243,O2,22.29,0.209,27,705.816,23,41,19-02-2019
689,NOLSM6092315609,2,Oxidation,dry,886.16166215,O2,22.29,0.21,28,707.2180000000001,23,42,19-02-2019
690,NOLSM6102316610,2,Oxidation,dry,887.55380733,O2,22.22,0.21,32,706.868,23,43,19-02-2019
691,NOLSM6112317611,2,Oxidation,dry,882.03465303,O2,22.21,0.209,32,706.445,23,44,19-02-2019
692,NOLSM6122318612,2,Oxidation,dry,891.34851626,O2,22.2,0.207,32,703.86,23,45,19-02-2019
693,NOLSM6132319613,2,Oxidation,dry,874.41810763,O2,22.19,0.20800000000000002,32,704.941,23,46,19-02-2019
